#CHROM	POS	data/sample033-romero/alignment.bam
JN801476.1	1	102
JN801476.1	2	218
JN801476.1	3	365
JN801476.1	4	541
JN801476.1	5	817
JN801476.1	6	1147
JN801476.1	7	1469
JN801476.1	8	1620
JN801476.1	9	1758
JN801476.1	10	1796
JN801476.1	11	1898
JN801476.1	12	2015
JN801476.1	13	2190
JN801476.1	14	2417
JN801476.1	15	2561
JN801476.1	16	2828
JN801476.1	17	3069
JN801476.1	18	3184
JN801476.1	19	3277
JN801476.1	20	3341
JN801476.1	21	3453
JN801476.1	22	3530
JN801476.1	23	3601
JN801476.1	24	3650
JN801476.1	25	3750
JN801476.1	26	3901
JN801476.1	27	4079
JN801476.1	28	4246
JN801476.1	29	4443
JN801476.1	30	4492
JN801476.1	31	4729
JN801476.1	32	4853
JN801476.1	33	5040
JN801476.1	34	5150
JN801476.1	35	5248
JN801476.1	36	5324
JN801476.1	37	5433
JN801476.1	38	5592
JN801476.1	39	5698
JN801476.1	40	5851
JN801476.1	41	6040
JN801476.1	42	6186
JN801476.1	43	6328
JN801476.1	44	6397
JN801476.1	45	6555
JN801476.1	46	6590
JN801476.1	47	6701
JN801476.1	48	6744
JN801476.1	49	6817
JN801476.1	50	6862
JN801476.1	51	6915
JN801476.1	52	6960
JN801476.1	53	7000
JN801476.1	54	7058
JN801476.1	55	7065
JN801476.1	56	7097
JN801476.1	57	7169
JN801476.1	58	7248
JN801476.1	59	7383
JN801476.1	60	7566
JN801476.1	61	7747
JN801476.1	62	7830
JN801476.1	63	7891
JN801476.1	64	8009
JN801476.1	65	8136
JN801476.1	66	8218
JN801476.1	67	8366
JN801476.1	68	8464
JN801476.1	69	8561
JN801476.1	70	8655
JN801476.1	71	8688
JN801476.1	72	8831
JN801476.1	73	8919
JN801476.1	74	8934
JN801476.1	75	9037
JN801476.1	76	9086
JN801476.1	77	9198
JN801476.1	78	9235
JN801476.1	79	9307
JN801476.1	80	9373
JN801476.1	81	9431
JN801476.1	82	9453
JN801476.1	83	9637
JN801476.1	84	9706
JN801476.1	85	9776
JN801476.1	86	9958
JN801476.1	87	10167
JN801476.1	88	10364
JN801476.1	89	10530
JN801476.1	90	10709
JN801476.1	91	10831
JN801476.1	92	10981
JN801476.1	93	11163
JN801476.1	94	11221
JN801476.1	95	11267
JN801476.1	96	11421
JN801476.1	97	11603
JN801476.1	98	11682
JN801476.1	99	11777
JN801476.1	100	11830
JN801476.1	101	11917
JN801476.1	102	11998
JN801476.1	103	12051
JN801476.1	104	12101
JN801476.1	105	12148
JN801476.1	106	12186
JN801476.1	107	12252
JN801476.1	108	12363
JN801476.1	109	12434
JN801476.1	110	12508
JN801476.1	111	12625
JN801476.1	112	12728
JN801476.1	113	12804
JN801476.1	114	12868
JN801476.1	115	12925
JN801476.1	116	12993
JN801476.1	117	13132
JN801476.1	118	13449
JN801476.1	119	13738
JN801476.1	120	13867
JN801476.1	121	13985
JN801476.1	122	14088
JN801476.1	123	14186
JN801476.1	124	14187
JN801476.1	125	14270
JN801476.1	126	14314
JN801476.1	127	14340
JN801476.1	128	14411
JN801476.1	129	14560
JN801476.1	130	14711
JN801476.1	131	14967
JN801476.1	132	15273
JN801476.1	133	15471
JN801476.1	134	15660
JN801476.1	135	15858
JN801476.1	136	16069
JN801476.1	137	16310
JN801476.1	138	16485
JN801476.1	139	16646
JN801476.1	140	16786
JN801476.1	141	16875
JN801476.1	142	16926
JN801476.1	143	16992
JN801476.1	144	17113
JN801476.1	145	17174
JN801476.1	146	17233
JN801476.1	147	17288
JN801476.1	148	17417
JN801476.1	149	17489
JN801476.1	150	17578
JN801476.1	151	17614
JN801476.1	152	17588
JN801476.1	153	17540
JN801476.1	154	17483
JN801476.1	155	17290
JN801476.1	156	17101
JN801476.1	157	16959
JN801476.1	158	16982
JN801476.1	159	17014
JN801476.1	160	17248
JN801476.1	161	17231
JN801476.1	162	17284
JN801476.1	163	17249
JN801476.1	164	17213
JN801476.1	165	17159
JN801476.1	166	17124
JN801476.1	167	16917
JN801476.1	168	16926
JN801476.1	169	16935
JN801476.1	170	17046
JN801476.1	171	17134
JN801476.1	172	17303
JN801476.1	173	17392
JN801476.1	174	17453
JN801476.1	175	17397
JN801476.1	176	17277
JN801476.1	177	17215
JN801476.1	178	17109
JN801476.1	179	17034
JN801476.1	180	17109
JN801476.1	181	17190
JN801476.1	182	17462
JN801476.1	183	17648
JN801476.1	184	17890
JN801476.1	185	18003
JN801476.1	186	17956
JN801476.1	187	18068
JN801476.1	188	18122
JN801476.1	189	18380
JN801476.1	190	18599
JN801476.1	191	18687
JN801476.1	192	18764
JN801476.1	193	18846
JN801476.1	194	18939
JN801476.1	195	18847
JN801476.1	196	18897
JN801476.1	197	18934
JN801476.1	198	19052
JN801476.1	199	19081
JN801476.1	200	19252
JN801476.1	201	19511
JN801476.1	202	19682
JN801476.1	203	19795
JN801476.1	204	19839
JN801476.1	205	19968
JN801476.1	206	20085
JN801476.1	207	20104
JN801476.1	208	20200
JN801476.1	209	20205
JN801476.1	210	20075
JN801476.1	211	19967
JN801476.1	212	19956
JN801476.1	213	20078
JN801476.1	214	20114
JN801476.1	215	20174
JN801476.1	216	20290
JN801476.1	217	20275
JN801476.1	218	20205
JN801476.1	219	20205
JN801476.1	220	20171
JN801476.1	221	20190
JN801476.1	222	20129
JN801476.1	223	20212
JN801476.1	224	20387
JN801476.1	225	20548
JN801476.1	226	20728
JN801476.1	227	20847
JN801476.1	228	21042
JN801476.1	229	21149
JN801476.1	230	21302
JN801476.1	231	21447
JN801476.1	232	21461
JN801476.1	233	21335
JN801476.1	234	21343
JN801476.1	235	21409
JN801476.1	236	21367
JN801476.1	237	21262
JN801476.1	238	21122
JN801476.1	239	20987
JN801476.1	240	20933
JN801476.1	241	21053
JN801476.1	242	21120
JN801476.1	243	21228
JN801476.1	244	21592
JN801476.1	245	21838
JN801476.1	246	21987
JN801476.1	247	22200
JN801476.1	248	22393
JN801476.1	249	22404
JN801476.1	250	22437
JN801476.1	251	22542
JN801476.1	252	22579
JN801476.1	253	22609
JN801476.1	254	22616
JN801476.1	255	22638
JN801476.1	256	22660
JN801476.1	257	22745
JN801476.1	258	22729
JN801476.1	259	22801
JN801476.1	260	22775
JN801476.1	261	22757
JN801476.1	262	22817
JN801476.1	263	22797
JN801476.1	264	22870
JN801476.1	265	22926
JN801476.1	266	22890
JN801476.1	267	22897
JN801476.1	268	22613
JN801476.1	269	22405
JN801476.1	270	22283
JN801476.1	271	22173
JN801476.1	272	22216
JN801476.1	273	22218
JN801476.1	274	22274
JN801476.1	275	22300
JN801476.1	276	22331
JN801476.1	277	22359
JN801476.1	278	22334
JN801476.1	279	22241
JN801476.1	280	22173
JN801476.1	281	22017
JN801476.1	282	21826
JN801476.1	283	21653
JN801476.1	284	21539
JN801476.1	285	21445
JN801476.1	286	21249
JN801476.1	287	21133
JN801476.1	288	20977
JN801476.1	289	20920
JN801476.1	290	20804
JN801476.1	291	20763
JN801476.1	292	20726
JN801476.1	293	20680
JN801476.1	294	20708
JN801476.1	295	20676
JN801476.1	296	20786
JN801476.1	297	20867
JN801476.1	298	20795
JN801476.1	299	20841
JN801476.1	300	20744
JN801476.1	301	20755
JN801476.1	302	20731
JN801476.1	303	20772
JN801476.1	304	20686
JN801476.1	305	20697
JN801476.1	306	20664
JN801476.1	307	20497
JN801476.1	308	20411
JN801476.1	309	20369
JN801476.1	310	20085
JN801476.1	311	20102
JN801476.1	312	20002
JN801476.1	313	19896
JN801476.1	314	19781
JN801476.1	315	19796
JN801476.1	316	19764
JN801476.1	317	19917
JN801476.1	318	19928
JN801476.1	319	19921
JN801476.1	320	19958
JN801476.1	321	19778
JN801476.1	322	19762
JN801476.1	323	19637
JN801476.1	324	19628
JN801476.1	325	19561
JN801476.1	326	19731
JN801476.1	327	19656
JN801476.1	328	19673
JN801476.1	329	19681
JN801476.1	330	19656
JN801476.1	331	19464
JN801476.1	332	19124
JN801476.1	333	18919
JN801476.1	334	18656
JN801476.1	335	18600
JN801476.1	336	18644
JN801476.1	337	18539
JN801476.1	338	18474
JN801476.1	339	18290
JN801476.1	340	18079
JN801476.1	341	17877
JN801476.1	342	17764
JN801476.1	343	17687
JN801476.1	344	17586
JN801476.1	345	17679
JN801476.1	346	17723
JN801476.1	347	17663
JN801476.1	348	17602
JN801476.1	349	17617
JN801476.1	350	17541
JN801476.1	351	17301
JN801476.1	352	17119
JN801476.1	353	17063
JN801476.1	354	17038
JN801476.1	355	16924
JN801476.1	356	16885
JN801476.1	357	16898
JN801476.1	358	16805
JN801476.1	359	16769
JN801476.1	360	16726
JN801476.1	361	16766
JN801476.1	362	16855
JN801476.1	363	16888
JN801476.1	364	16857
JN801476.1	365	16783
JN801476.1	366	16693
JN801476.1	367	16677
JN801476.1	368	16711
JN801476.1	369	16768
JN801476.1	370	16740
JN801476.1	371	16780
JN801476.1	372	16802
JN801476.1	373	16731
JN801476.1	374	16792
JN801476.1	375	16606
JN801476.1	376	16451
JN801476.1	377	16271
JN801476.1	378	16114
JN801476.1	379	16134
JN801476.1	380	15955
JN801476.1	381	15780
JN801476.1	382	15781
JN801476.1	383	15751
JN801476.1	384	15730
JN801476.1	385	15703
JN801476.1	386	15661
JN801476.1	387	15687
JN801476.1	388	15907
JN801476.1	389	16299
JN801476.1	390	16456
JN801476.1	391	16701
JN801476.1	392	16785
JN801476.1	393	16793
JN801476.1	394	16502
JN801476.1	395	16446
JN801476.1	396	16369
JN801476.1	397	16148
JN801476.1	398	15989
JN801476.1	399	16025
JN801476.1	400	16151
JN801476.1	401	16128
JN801476.1	402	16163
JN801476.1	403	16141
JN801476.1	404	16318
JN801476.1	405	16485
JN801476.1	406	16647
JN801476.1	407	16679
JN801476.1	408	16726
JN801476.1	409	16672
JN801476.1	410	16761
JN801476.1	411	16836
JN801476.1	412	17002
JN801476.1	413	17201
JN801476.1	414	17372
JN801476.1	415	17496
JN801476.1	416	17686
JN801476.1	417	17792
JN801476.1	418	17833
JN801476.1	419	17790
JN801476.1	420	17865
JN801476.1	421	17953
JN801476.1	422	18003
JN801476.1	423	18114
JN801476.1	424	18138
JN801476.1	425	18230
JN801476.1	426	18431
JN801476.1	427	18534
JN801476.1	428	18585
JN801476.1	429	18648
JN801476.1	430	18772
JN801476.1	431	18781
JN801476.1	432	18834
JN801476.1	433	18969
JN801476.1	434	19017
JN801476.1	435	19024
JN801476.1	436	19148
JN801476.1	437	19127
JN801476.1	438	19282
JN801476.1	439	19247
JN801476.1	440	19270
JN801476.1	441	19284
JN801476.1	442	19431
JN801476.1	443	19515
JN801476.1	444	19556
JN801476.1	445	19706
JN801476.1	446	19734
JN801476.1	447	19769
JN801476.1	448	19785
JN801476.1	449	19867
JN801476.1	450	19983
JN801476.1	451	20116
JN801476.1	452	20308
JN801476.1	453	20348
JN801476.1	454	20581
JN801476.1	455	20634
JN801476.1	456	20613
JN801476.1	457	20634
JN801476.1	458	20645
JN801476.1	459	20599
JN801476.1	460	20700
JN801476.1	461	20748
JN801476.1	462	20768
JN801476.1	463	20811
JN801476.1	464	20868
JN801476.1	465	20800
JN801476.1	466	20724
JN801476.1	467	20579
JN801476.1	468	20502
JN801476.1	469	20604
JN801476.1	470	20621
JN801476.1	471	20962
JN801476.1	472	21029
JN801476.1	473	21128
JN801476.1	474	21168
JN801476.1	475	21560
JN801476.1	476	21572
JN801476.1	477	21665
JN801476.1	478	21657
JN801476.1	479	21636
JN801476.1	480	21688
JN801476.1	481	21737
JN801476.1	482	21847
JN801476.1	483	21906
JN801476.1	484	21963
JN801476.1	485	21924
JN801476.1	486	21866
JN801476.1	487	21793
JN801476.1	488	21756
JN801476.1	489	21615
JN801476.1	490	21592
JN801476.1	491	21581
JN801476.1	492	21617
JN801476.1	493	21510
JN801476.1	494	21560
JN801476.1	495	21444
JN801476.1	496	21362
JN801476.1	497	21407
JN801476.1	498	21378
JN801476.1	499	21346
JN801476.1	500	21264
JN801476.1	501	21374
JN801476.1	502	21594
JN801476.1	503	21685
JN801476.1	504	21774
JN801476.1	505	21977
JN801476.1	506	21948
JN801476.1	507	21904
JN801476.1	508	21934
JN801476.1	509	21910
JN801476.1	510	21898
JN801476.1	511	21848
JN801476.1	512	21755
JN801476.1	513	21607
JN801476.1	514	21581
JN801476.1	515	21520
JN801476.1	516	21573
JN801476.1	517	21516
JN801476.1	518	21631
JN801476.1	519	21709
JN801476.1	520	22061
JN801476.1	521	22193
JN801476.1	522	22261
JN801476.1	523	22339
JN801476.1	524	22379
JN801476.1	525	22483
JN801476.1	526	22500
JN801476.1	527	22555
JN801476.1	528	22647
JN801476.1	529	22555
JN801476.1	530	22589
JN801476.1	531	22703
JN801476.1	532	22711
JN801476.1	533	22802
JN801476.1	534	22819
JN801476.1	535	22802
JN801476.1	536	22789
JN801476.1	537	22758
JN801476.1	538	22636
JN801476.1	539	22490
JN801476.1	540	22389
JN801476.1	541	22176
JN801476.1	542	22104
JN801476.1	543	21933
JN801476.1	544	21959
JN801476.1	545	21799
JN801476.1	546	21779
JN801476.1	547	21877
JN801476.1	548	22118
JN801476.1	549	22266
JN801476.1	550	22396
JN801476.1	551	22471
JN801476.1	552	22408
JN801476.1	553	22511
JN801476.1	554	22428
JN801476.1	555	22315
JN801476.1	556	22171
JN801476.1	557	22066
JN801476.1	558	22037
JN801476.1	559	22074
JN801476.1	560	21965
JN801476.1	561	21926
JN801476.1	562	21827
JN801476.1	563	21822
JN801476.1	564	21665
JN801476.1	565	21691
JN801476.1	566	21745
JN801476.1	567	21618
JN801476.1	568	21583
JN801476.1	569	21649
JN801476.1	570	21609
JN801476.1	571	21642
JN801476.1	572	21537
JN801476.1	573	21550
JN801476.1	574	21534
JN801476.1	575	21535
JN801476.1	576	21349
JN801476.1	577	21329
JN801476.1	578	21337
JN801476.1	579	21416
JN801476.1	580	21360
JN801476.1	581	21361
JN801476.1	582	21306
JN801476.1	583	21338
JN801476.1	584	21391
JN801476.1	585	21545
JN801476.1	586	21456
JN801476.1	587	21638
JN801476.1	588	21562
JN801476.1	589	21611
JN801476.1	590	21744
JN801476.1	591	21802
JN801476.1	592	21787
JN801476.1	593	21865
JN801476.1	594	22033
JN801476.1	595	22097
JN801476.1	596	21943
JN801476.1	597	21903
JN801476.1	598	21928
JN801476.1	599	21768
JN801476.1	600	21666
JN801476.1	601	21486
JN801476.1	602	21317
JN801476.1	603	21336
JN801476.1	604	21077
JN801476.1	605	20953
JN801476.1	606	20996
JN801476.1	607	20979
JN801476.1	608	21003
JN801476.1	609	21005
JN801476.1	610	20959
JN801476.1	611	20936
JN801476.1	612	20997
JN801476.1	613	21037
JN801476.1	614	20924
JN801476.1	615	21080
JN801476.1	616	21251
JN801476.1	617	21587
JN801476.1	618	21945
JN801476.1	619	22003
JN801476.1	620	22188
JN801476.1	621	21978
JN801476.1	622	22027
JN801476.1	623	22348
JN801476.1	624	22484
JN801476.1	625	22117
JN801476.1	626	22036
JN801476.1	627	22061
JN801476.1	628	22075
JN801476.1	629	22161
JN801476.1	630	22095
JN801476.1	631	22115
JN801476.1	632	22076
JN801476.1	633	22100
JN801476.1	634	22135
JN801476.1	635	22052
JN801476.1	636	22112
JN801476.1	637	22134
JN801476.1	638	22201
JN801476.1	639	22245
JN801476.1	640	22234
JN801476.1	641	22126
JN801476.1	642	22084
JN801476.1	643	22023
JN801476.1	644	21987
JN801476.1	645	22053
JN801476.1	646	22116
JN801476.1	647	22061
JN801476.1	648	22124
JN801476.1	649	22094
JN801476.1	650	22078
JN801476.1	651	22084
JN801476.1	652	21884
JN801476.1	653	22033
JN801476.1	654	22128
JN801476.1	655	22217
JN801476.1	656	22390
JN801476.1	657	22492
JN801476.1	658	22425
JN801476.1	659	22436
JN801476.1	660	22434
JN801476.1	661	22414
JN801476.1	662	22421
JN801476.1	663	22438
JN801476.1	664	22428
JN801476.1	665	22593
JN801476.1	666	22535
JN801476.1	667	22635
JN801476.1	668	22576
JN801476.1	669	22512
JN801476.1	670	22154
JN801476.1	671	21979
JN801476.1	672	21941
JN801476.1	673	21822
JN801476.1	674	21568
JN801476.1	675	21540
JN801476.1	676	21631
JN801476.1	677	21576
JN801476.1	678	21495
JN801476.1	679	21433
JN801476.1	680	21357
JN801476.1	681	21264
JN801476.1	682	21273
JN801476.1	683	21238
JN801476.1	684	21204
JN801476.1	685	21264
JN801476.1	686	21287
JN801476.1	687	21284
JN801476.1	688	21236
JN801476.1	689	21000
JN801476.1	690	20745
JN801476.1	691	20626
JN801476.1	692	20456
JN801476.1	693	20427
JN801476.1	694	20433
JN801476.1	695	20444
JN801476.1	696	20243
JN801476.1	697	20107
JN801476.1	698	19800
JN801476.1	699	19653
JN801476.1	700	19557
JN801476.1	701	19599
JN801476.1	702	19822
JN801476.1	703	19899
JN801476.1	704	19943
JN801476.1	705	19933
JN801476.1	706	19904
JN801476.1	707	19889
JN801476.1	708	19868
JN801476.1	709	19831
JN801476.1	710	19891
JN801476.1	711	19958
JN801476.1	712	19942
JN801476.1	713	19841
JN801476.1	714	19867
JN801476.1	715	19708
JN801476.1	716	19530
JN801476.1	717	19512
JN801476.1	718	19610
JN801476.1	719	19554
JN801476.1	720	19693
JN801476.1	721	19862
JN801476.1	722	20297
JN801476.1	723	20654
JN801476.1	724	20976
JN801476.1	725	21153
JN801476.1	726	21227
JN801476.1	727	21198
JN801476.1	728	21350
JN801476.1	729	21376
JN801476.1	730	21333
JN801476.1	731	21321
JN801476.1	732	21387
JN801476.1	733	21340
JN801476.1	734	21295
JN801476.1	735	21225
JN801476.1	736	21376
JN801476.1	737	21295
JN801476.1	738	21397
JN801476.1	739	21549
JN801476.1	740	21664
JN801476.1	741	21749
JN801476.1	742	21635
JN801476.1	743	21607
JN801476.1	744	21302
JN801476.1	745	21212
JN801476.1	746	21291
JN801476.1	747	21225
JN801476.1	748	21177
JN801476.1	749	21215
JN801476.1	750	21203
JN801476.1	751	21280
JN801476.1	752	21425
JN801476.1	753	21293
JN801476.1	754	21468
JN801476.1	755	21551
JN801476.1	756	21608
JN801476.1	757	21728
JN801476.1	758	21694
JN801476.1	759	21747
JN801476.1	760	21923
JN801476.1	761	22035
JN801476.1	762	21998
JN801476.1	763	22017
JN801476.1	764	22163
JN801476.1	765	22072
JN801476.1	766	21997
JN801476.1	767	21667
JN801476.1	768	21458
JN801476.1	769	21258
JN801476.1	770	20939
JN801476.1	771	20846
JN801476.1	772	20587
JN801476.1	773	20207
JN801476.1	774	20143
JN801476.1	775	20351
JN801476.1	776	20443
JN801476.1	777	20402
JN801476.1	778	20454
JN801476.1	779	20459
JN801476.1	780	20592
JN801476.1	781	20545
JN801476.1	782	20570
JN801476.1	783	20549
JN801476.1	784	20492
JN801476.1	785	20498
JN801476.1	786	20426
JN801476.1	787	20452
JN801476.1	788	20387
JN801476.1	789	20401
JN801476.1	790	20396
JN801476.1	791	20428
JN801476.1	792	20500
JN801476.1	793	20612
JN801476.1	794	20609
JN801476.1	795	20519
JN801476.1	796	20468
JN801476.1	797	20559
JN801476.1	798	20496
JN801476.1	799	20522
JN801476.1	800	20546
JN801476.1	801	20412
JN801476.1	802	20453
JN801476.1	803	20268
JN801476.1	804	20255
JN801476.1	805	19951
JN801476.1	806	20145
JN801476.1	807	20206
JN801476.1	808	20239
JN801476.1	809	20216
JN801476.1	810	20298
JN801476.1	811	20456
JN801476.1	812	20483
JN801476.1	813	20514
JN801476.1	814	20698
JN801476.1	815	20644
JN801476.1	816	20634
JN801476.1	817	20700
JN801476.1	818	20633
JN801476.1	819	20540
JN801476.1	820	20516
JN801476.1	821	20497
JN801476.1	822	20437
JN801476.1	823	20534
JN801476.1	824	20635
JN801476.1	825	20519
JN801476.1	826	20485
JN801476.1	827	20580
JN801476.1	828	20637
JN801476.1	829	20744
JN801476.1	830	20843
JN801476.1	831	20973
JN801476.1	832	20998
JN801476.1	833	21022
JN801476.1	834	21037
JN801476.1	835	20967
JN801476.1	836	20987
JN801476.1	837	20962
JN801476.1	838	20975
JN801476.1	839	21007
JN801476.1	840	21066
JN801476.1	841	21121
JN801476.1	842	21207
JN801476.1	843	21221
JN801476.1	844	21200
JN801476.1	845	21198
JN801476.1	846	21400
JN801476.1	847	21438
JN801476.1	848	21595
JN801476.1	849	21611
JN801476.1	850	21447
JN801476.1	851	21210
JN801476.1	852	21072
JN801476.1	853	20869
JN801476.1	854	20981
JN801476.1	855	20892
JN801476.1	856	20919
JN801476.1	857	20958
JN801476.1	858	21033
